title,description,Brand,imageName,Tags,price,Variation,category
FREEMAX MAXUS 100W KIT,"
                 FreeMax Maxus 100W Kit contains Fireluke 3 Tank and Maxus 100W Mod. The FreeMax Maxus 100W Kit with a compact ergonomic size is comfortable to hold and is equipped with a stylish and eye-catching panel. Accepting a single 20700/21700/18650 vape battery, the Maxus 100W Mod can be used throughout the day, allowing battery change behind the magnetic battery door. Uniquely standing out from the rest is its never-seen-before feature of enabling the use of battery without regard to polarity-SmartLoad Tech. FreeMax Maxus 100W Kit is equipped with intelligent FM MAXUS-Chip 1.0 chipset and can deliver large vapor in an ultra-fast manner. Safety features are also packed into the mod to make it the most reliable mod.Package Content1*Freemax Maxus 100W VW Mod1*Freemax Fireluke 3 Tank Resin Edition (Freemax 904L X2 Mesh Coil 0.2ohm pre-installed)1*Extra Freemax 904L X1 Mesh Coil 0.15ohm1*Extra Glass Tube 5ml (Individual packaging of extra glass for TPD edition)1*Extra O-ring1*Type-C USB Cable1*Warning Card1*Warranty Card1*User Manual
                              ","BRAND:
FREEMAX",FREEMAX MAXUS 100W KIT.png,FREEMAX,"$40.00,$40.00,$40.00,$40.00,$40.00","BLACK RED,GREEN ORANGE,ORNAGE BLACK,RED YELLOW,YELLOW BLUE",KITS
FREEMAX MAXUS 200W KIT,"
                 FreeMax Maxus 200W Kit consists of FreeMax Maxus 200W Box Mod and the innovative M Pro 2 Tank. The main body made of sturdy and durable zinc alloy comes with a colorful panel to convey visual enjoyment. Operated by an oversized firing button and two regulatory buttons, the accompanying OLED screen provides essential information at a quick glance. Equipped with SmartLoad Technology, the FreeMaX MAXUS Mod can accommodate either single or dual 18650 batteries, making it a great vape kit for those novices. The Maxus 200W Kit is powered by two 18650 batteries and can be replaced and installed by removing the side panel. Maxus 200W Kit can transmit at up to 200W and is equipped with advanced FM CHIP-MAXUS 1.0 Chipset, delivering clouds of tasty vapor at near-instantaneous speeds. Maxus 200W also supports multiple output modes, and the temperature control suite is comprehensive and can utilize a wide range of wire compositions to create the ideal vaping experience.Package Content1*Freemax Maxus 200W VW Mod1*Freemax MPro 2 Tank Resin Edition (Freemax 904L M2 Mesh Coil 0.2ohm)1*Extra Freemax 904L M1 Mesh Coil 0.15ohm1*Extra Glass Tube 5ml (Individual packaging of extra glass for TPD edition)1*Extra O-ring1*Type-C USB Cable1*Warning Card1*Warranty Card1*User Manual
                              ","BRAND:
FREEMAX",FREEMAX MAXUS 200W KIT.png,FREEMAX,"$50.00,$50.00,$50.00,$50.00","BLACK ORNAGE,BLUE YELLOW,ORANGE GREEN,YELLWO BLACK",KITS
SMOK SCAR P5 KIT,"
                 The SMOK Scar - P5 Kit is designed to be shock-resistant, dustproof, and waterproof which elevates the performance level of the pod to an ultimate level. Users will find two coils and two pods in the kit. The RPM 2 Pod enhances the flavor while the RPM pod is compatible with every RPM coil. Package Content1 x Scar-P5 Device1 x Scar-P5 RPM 2 pod(RPM 2 mesh 0.16ohm coil pre-installed)1 x Scar-P5 RPM pod(RPM mesh 0.4ohm coil pre-installed)1 x USB Cable1 x User ManualWARNING: Please
have a great understanding and technical knowledge on how to use this product
in order to properly use it. There is always an inherent risk when using
any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not
held responsible for any damage for any modification of the batteries,
chargers, devices and other products that we carry in any form or shape, this
is including pack making.
SunshineNovelty.com and any or all
of SunshineNovelty.com’s parent and subsidiary companies will not be held
responsible or liable for any injury, damage, or defect, permanent or temporary
that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion
Polymer) and any rechargeable battery and/or batteries as well as chargers.
Please have a greater understanding of the batteries and/or chargers you are
using and how to care for them properly. 



 
                              ","BRAND:
SMOK",SMOK SCAR P5 KIT.png,SMOK,"$28.00,$28.00,$28.00,$28.00,$28.00,$28.00,$28.00","BLACK,FLUID 7 COLOR,FLUID BLACK WHITE,FLUID BLUE,FLUID RED,GREEN STABILIZING WOOD,RED STABILIZING WOOD",KITS
SMOK SCAR-P3 Kit,"
                 The SMOK SCAR P3 Kit is an upgraded version of the existing pod mods. It is designed to be dustproof, shock-resistant, and waterproof. The kit is equipped with two coils and two pods - the best flavor is delivered by the RPM 2 Pod and the RPM pod is highly compatible with every RPM coil. Includes:1 x Scar-P3 device(2000mAh)1 x Scar-P3 RPM 2 pod(RPM 2 mesh 0.16ohm coil pre-installed)1 x Scar-P3 RPM pod(RPM mesh 0.4ohm coil pre-installed)1 x USB cable1 x User manual
                              ","BRAND:
SMOK",SMOK SCAR-P3 Kit.png,SMOK,"$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00,$30.00","BLACK,FLUID 7 COLOR,FLUID BLACK WHITE,FLUID BLUE,FLUID GOLD,FLUID RED,GREEN STABILIZING WOOD,RED STABILIZING WOOD",KITS
SMOK RPM 2 KIT ,"
                 RPM 2 Kit strikes a good balance in the RPM series, presenting full-fledged technology with excellent visual sensation. It is composed of a 2000mAh internal battery and a 7ml super large pod cartridge. As for the mod, with a ﬁring speed of 0.001s, it can also reach up to 80W. And it employs USB Type-C charging port for reliable power and faster transfer speed. It is also equipped with a 1.14-inch screen to display vaping details. In addition, it supports pass-through vaping with lithium-ion protection. Moreover, it provides you with fundamental and integrated safety protections. And it uses strong magnets to perfectly match the pod cartridge. There are 2 pods available: one is RPM 2 Pod for DL vaping with dense vapor and intense flavor, the other is RPM Pod for MTL vaping with gentle throat and satisfying flavor. Both of them features 7ml e-juice capacity, side filling system and a transparent area for visible oil level. With large battery capacity and e-juice capacity, SMOK RPM 2 Kit allows you to have a new and high level vaping experienceIncludes:1 x RPM 2 Device (2000mAh)1 x RPM 2 RPM 2 Pod (RPM 2 Mesh 0.16ohm Coil Preinstalled) (7ml)1 x RPM 2 RPM Pod (RPM Mesh 0.4ohm Coil Preinstalled) (7ml)1 x Type-C Cable1 x User Manual
                              ","BRAND:
SMOK",SMOK RPM 2 KIT .png,SMOK,"$25.00,$25.00,$25.00,$25.00,$25.00,$25.00","BRIGHT BLACK,PRISM BLUE,PRISM DEEP TARNISH,PRISM GOLD,PRISM RAINBOW,RED",KITS
GEEKVAPE AEGIS BOOST PLUS KIT,"
                 GeekVape is a top brand in the vape industry featuring a premium line of  vape mods, pods, and tanks. The GeekVape Aegis Boost Plus Kit features an IP67 graded shockproof, waterproof, and dust-proof design. The compact yet robust design will easily fit in your pocket. Apart from its ergonomic design, the Geekvape Aegis Boost Plus features a powerful 18650 mAh battery which is ideal for your vaping requirements.  The pod is sealed ultrasonically for zero condensation. Easy access airflow valve design,Easy access top-refill Pod design,and Quick lock & release design for switching the pod make this a user friendly kit. GEEKVAPE AEGIS BOOST PLUS KIT FEATURES:Output power：5 - 40WInput voltage：3.2 - 4.25VOutput voltage：0.1 - 6.5VMinimum voltage：3.3V ± 0.1VResistance range：0.1Ω - 3.0ΩLongest output/vaping time：10sTemperature control：100℃ – 315℃ / 200℉ – 600℉Battery specification：18650(single battery)Charger voltage：Micro USB 5V/2ADisplay screen：0.96 inch(TFT Color screen)Pod Capacity：5.5mlShell material：Plastic + silicone + Leather+ Zine alloyDimension：49.5*28.6*114.2mmGEEKVAPE AEGIS BOOST PLUS KIT INCLUDES:1 * Aegis Boost Plus ( Pre-installed: G.Coil Boost Formula (Mesh) Coil 0.4Ω 25-33W, 5.5ml )1 * G.Coil Boost Formula (Mesh) Coil 0.6Ω 15-25W1 * Drip tip1 * USB Cable1 * User manual1 * Promotion card & warranty card
                              ","BRAND:
GEEKVAPE",GEEKVAPE AEGIS BOOST PLUS KIT.png,"GEEKVAPE,POD SYSTEM,AEGIS","$27.00,$27.00,$27.00,$27.00,$27.00,$27.00","ALMIGHTY BLUE,AURA GLOW,CLASSIC SILVER,DEVIL RED,GUNMETAL,SPACE BLACK",KITS
VOOPOO DRAG MINI REFRESH,"
                 The
 VooPoo Drag Mini Refresh Edition Kit comes with a 4400 mAh built-in 
battery and is the beloved choice of vapers. Be it the portable size or 
the ability to produce 117W maximum output, compatibility with every PnP
 coils - the VooPoo Drag Mini Refresh Edition Kit is renowned for its 
comfortable and highly convenient experience. It makes the most of the 
PnP Pod tank which enables it to switch between TANK and POD. The 
magnetic absorption makes both oil filling and coil change extremely 
simple. The 510 adjustable air base matches every device. Tank Specifications:
Capacity: 4.5ml (TPD: 2ml)Material: Stainless Steel+PCTGResistance: 0.2Ω (PnP-VM5) 0.15Ω (PnP-VM6)VOOPOO DRAG MINI Kit Includes:
1 x DRAG Mini 177W device1 x PNP Pod Tank1 x Manual1 x Cable1 x Pnp -VM5 Coil 0.2Ω1 x PNP - VM6 Coil 0.15Ω1 x Gene Chip Card1 x Warranty Card WARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 

                              ","BRAND:
VOOPOO",VOOPOO DRAG MINI REFRESH.png,VOOPOO,"$31.00,$31.00,$31.00,$31.00","BLACK PRUSSIAN,BLACK RHODONITE,BLACK CORAL,BLACK PHTHALO",KITS
SMOK NOVO X KIT ,"
                Smok NOVO X Ultra Portable Pod KitThe full-fledged Novo Series ushers in another new member, the Novo X, a stylish and ergonomic pod system powered by an 800mAh internal battery. It has an adjustable power range of 1-25 watts and uses two 0.8 Ohm MTL pods with a 2mL e-liquid capacity, allowing you to enjoy top level MTL vaping with a satisfying throat hit. The Novo X adopts a small power button and an OLED display to keep a fresh look and offer more possibilities worth exploring.XPLORING THE POTENTIAL - Novo X, the successor to the Novo Series, once again redefines the pod system with newly developed features. It adopts Novo's classic exterior design to maintain the integrity of the series. It also provides a variety of protective functions to ensure that you vape more safely.SMALL BUT SMART - The 0.49 inch small, clear OLED screen can tell you the key data associated with the device. In addition, the charging status will be displayed on the screen while charging.SMOK NOVO X Ultra Portable System Features:Size: 26.5mm x 16.5mm x 92mmWeight: 50.2gBattery Capacity: 800mAhStandby Current: <50uAInput Voltage: 3.3V-4.2VOutput Voltage: 0.5V-4.0VOutput Power: 1W-25WResistance Range: 0.4Ω-3ΩCharging Voltage: 5VCharging Current: Max 0.68AOvercharge Voltage: 4.3VOver-discharge Voltage: 2.4VOvercharge Current: 1.75APackage Content1 x Novo X Device1 x Novo X DC 0.8Ω MTL Pod1 x Novo X DC 0.8Ω MTL Pod1 x Novo X Meshed 0.8Ω Pod1 x USB Cable1 x User ManualWARNING: Please
have a great understanding and technical knowledge on how to use this product
in order to properly use it. There is always an inherent risk when using
any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not
held responsible for any damage for any modification of the batteries,
chargers, devices and other products that we carry in any form or shape, this
is including pack making.
SunshineNovelty.com and any or all
of SunshineNovelty.com’s parent and subsidiary companies will not be held
responsible or liable for any injury, damage, or defect, permanent or temporary
that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion
Polymer) and any rechargeable battery and/or batteries as well as chargers.
Please have a greater understanding of the batteries and/or chargers you are
using and how to care for them properly. 



 
                              ","BRAND:
SMOK",SMOK NOVO X KIT .png,SMOK,"$19.00,$19.00,$19.00,$19.00,$19.00,$19.00,$19.00,$19.00","7 COLOR COBRA,7 COLOR RESIN,BLACK COBRA,BLACK STABILIZING WOOD,BLUE COBRA,RED STABILIZING WOOD,SILVER COBRA,WHITE COBRA",KITS
SUORIN RENO KIT,"
                 
Suorin Reno Kit is  a 3ml refillable pod with a 800mAh battery. It has 1.0ohm mesh coil and 100% imported organic cotton for pure flavor.  The straight airway design delivers a strong throat hit. Three-level LED battery indicator display remaining charge life. It comes with child-proof safety lock and 5-protection system. Product Highlight100% Imported Organic Cotton1.0ohm Mesh coilChild-proof LockLarge battery capacityThree-level LED battery indicatorPackage Content1 x Suorin Reno Device1 x cartridge2 x mesh coils1 x user manual1 x caution card1 x certificate card1 x warranty card1 x type-c USB
                              ","BRAND:
SUORIN",SUORIN RENO KIT.png,SUORIN,"$15.00,$15.00,$15.00,$15.00,$15.00","BLACK,GOLD,RED,SILVER,SPACE GRAY",KITS
SUORIN ELITE KIT,"
                 
The
 Suorin Elite Kit fits in the palm of your hand yet packs a powerful 
punch in its small, compact size. The Elite comes with 40W maximum 
output wattage and two mesh coils of 0.4 Ω and 1.0 Ω in a 3.1ml pod. The
 ergonomic design of the Suorin Elite Kit will fit comfortably in the 
palms of your hand. An 1100mAh battery means you can spend more time 
vaping and less time charging. But when you need to charge only 50 
minutes is needed for a full charge. Suorin is one of the major brands in the vape industry with a wide range of high-quality pod kits. A
 .96"" TFT Screen offers details including wattage, puffs, vaping time 
and battery life. Specifications:Size: 79.2x36x18 mm Cartridge Capacity: 3.1ml Coil Resistance: 1.0/0.4ΩBattery Capacity:1100mAh Max Output Wattage: 40W Working Voltage: 3.3-4.2V Charging Current: 1APackage Contents:1 x Suorin Elite device1 x Suorin Elite cartridge1 x Mesh Coil 0.4Ω1 x Wire Coil 1.0Ω1 x User manual1 x Warranty card
                              ","BRAND:
SUORIN",SUORIN ELITE KIT.png,SUORIN,"$22.00,$22.00,$22.00,$22.00,$22.00","BLUE,GOLD,GUNMETAL,RED,SILVER",KITS
SMOK NFIX KIT,"
                 
SMOK is a popular name in the vaping industry featuring a multitude of premium-quality Vape mods, tanks, and kits. The SMOK NFIX Kit with its smart display and stylish design is an all-in-one perfectly portable pod vape. The minimalist approach of SMOK NFIX Kit makes it an attractive choice for vaping. The sleek, lightweight, and compact design of the SMOK NFIX will fit comfortably in your palm. With 25W maximum output, it is powered by a built-in 700 mAh battery. The best flavor is delivered with the two 0.8Ω MTL dual-coil pods. SMOK NFIX KIT Features:Size: 110.5*21.5*13mmWeight: 32gBattery Capacity: 700mAhResistance Range: 0.6Ω-3.0ΩPower Range: 1W-25WStandby Current: <50uAInput Voltage: 3.3V-4.2VOutput Voltage: 0.5V-4.0VCharging Voltage: 5V±0.2VCharging Current: Max 0.68AOvercharge Voltage: 4.3V±0.03VOverdischarge Voltage: 2.4V±0.03VOvercharge Current: 1.0A±0.3ASMOK RPM LITE KIT Includes:1 x Nfix Device (700mAh)2 x Nfix DC 0.8Ω MTL Pods (3ml01 x Type-C Cable1 x User Manual
                              ","BRAND:
SMOK",SMOK NFIX KIT.png,SMOK,"$20.00,$20.00,$20.00,$20.00,$20.00,$20.00","BLACK,CHAMPAGNE GOLD,GREEN,GUNMETAL GREEN,RED,SILVER",KITS
VAPORESSO SWAG II KIT,"
                 Vaporesso Swag 2 Kit is an upgraded version of Vaporesso swag kit, featuring with dimensions of 50 X 25 X 75 mm which makes it pocket- friendly and easy to carry around. It comes with rubber coating to avoid fingerprints and scratches. This product comes with two coils, a 0.15ohm GT4 Meshed Coil and a 0.5ohm GT CCELL ceramic coil. It features a 0.91 OLED screen which displays variable wattage, smart temp control, DIY and new pulse user mode to adjust as per your convenience. The integrated AXON chipset provides five times more power in every inhalation.VAPORESSO SWAG II KIT Features:Mod Dimensions: 50 X 25 X 75 mmTank Capacity: 2ml/ 3.5 mlCoil Type: 0.15 ohm GT4 Meshed coil (50-75 W), 0.5 ohm GT CCELL coil (25-35 W) Battery type: InterchangeablePower Output: 5-80 WDisplay: 0.91’’Advanced AXON ChipsetCompatible Battery: 18650Resistance: 0.03- 5.0 OhmsIncludes:1 x Swag 2 MOD1 x NRG PE TANK (3.5ml)1 x GT4 MESHED Coil(Pre-installed)1 x GT CCELL Coil4 x O-ring1 x USB Cable1 x User Manual1 x Warranty CardWARNING: Please
have a great understanding and technical knowledge on how to use this product
in order to properly use it. There is always an inherent risk when using
any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not
held responsible for any damage for any modification of the batteries,
chargers, devices and other products that we carry in any form or shape, this
is including pack making.
SunshineNovelty.com and any or all
of SunshineNovelty.com’s parent and subsidiary companies will not be held
responsible or liable for any injury, damage, or defect, permanent or temporary
that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion
Polymer) and any rechargeable battery and/or batteries as well as chargers.
Please have a greater understanding of the batteries and/or chargers you are
using and how to care for them properly. 



 This product contains nicotine. Nicotine is an addictive chemical.  
                              ","BRAND:
VAPORESSO",VAPORESSO SWAG II KIT.png,VAPORESSO,"$32.00,$32.00,$32.00,$32.00,$32.00","7 COLOR CARBON FIBER,BLUE,GREEN,PURPLE,SILVER",KITS
SMOK RPM LITE KIT,"
                 
SMOK is one of the top brands in the vape industry and is renowned for its wide range of wholesale Vape mods, tanks, and kits. The
 SMOK RPM Lite Kit is an improved, lighter, and smaller edition of the 
RPM40. It comes with an impressive 1250 mAh battery capacity and offers a
 power range between 1W - 40W. The use of IQ-IR chip in SMOK RPM Lite 
Kit transforms the vaping experience into a unique and worry-free one. SMOK RPM LITE KIT Features:Battery Capacity: 1250mAhSize: 21*32*75mmWeight: 50gStandby Current: <140uAInput Voltage: 3.3V-4.2VOutput Voltage: 0.5V-4.0VCharging Voltage: 5VOutput Wattage: 1W-40WCharging Current: 1.2A (Max)Output Mode: WattResistance Range: 0.3Ω-2.0ΩOvercharge Voltage: 4.3VOverdischarge Voltage: 2.4VOvercharge Current: 2.0ASMOK RPM LITE KIT Includes:1 x RPM Lite Device (1250mAh)1 x RPM Lite Empty RPM Pod (3.2ml)1 x RPM Mesh 0.4Ω Coil1 x RPM DC 0.8Ω MTL coil1 x USB Cable1 x User Manual
                              ","BRAND:
SMOK",SMOK RPM LITE KIT.png,SMOK,"$17.00,$17.00,$17.00,$17.00,$17.00","BLUE,GOLD,GUN METAL,RED,SILVER",KITS
GEEKVAPE ZEUS MESH COIL ,"
                 
 The GeekVape Zeus Mesh Coils are made specifically for the long awaited leak-proof Sub-Ohm tank, the Zeus Sub-Ohm Tank. The Zeus Subohm Tank retains the structural design concept of the original Zeus series with an upgraded quick change prebuilt coil system. Utilizing the latest technology of GV Mesh coil system to optimize E-liquid flavor and vapor production. The Zeus Sub-Ohm Tank is easily the best tank to date. The Zeus Mesh Coils utilize high grade KA1 (A1 Kanthal) and can handle more than enough in terms of power!GeekVape Aegis Boost Replacement Coil Features :           Resistance: Z1 KA1 0.4ohm Mesh Coil (60-70W) / Z2 KA1 0.2ohm Mesh Coil (70-80W)Fit for: GeekVape Zeus Sub Ohm TankWicking Material: Organic CottonCoil Material: A1 KanthalCoil Type: Mesh
                              ","BRAND:
GEEKVAPE",GEEKVAPE ZEUS MESH COIL .png,GEEKVAPE,"$9.50,$9.50","Z1 0.4 OHM,Z2 0.2 OHM",KITS
VOOPOO DRAG X KIT,"
                 Voopoo wholesale range of vape products includes top of the line devices and accessories like Voopoo Navi Replacement Pod, Voopoo Vinci Air Replacement Pod, and Voopoo PnP RBA Replacement Coil. The Voopoo Drag X Kit stands out for its spectacular performance. It features a fast second suction and delivers a speed of 0.001s ignition speed. The pioneering leather process along with the infinite airflow system makes it the ultimate choice for vaping. The Voopoo Drag X delivers impressive functions like SCORE and PUFF ranking mode to rate the cloud production. Voopoo has been the leading name in the vape industry featuring an array of wholesale Vape mods, tanks, and kits. VOOPOO DRAG X KIT Specifications:Name: DRAG X Material: Alloy+Leather Output Power: 5-80W Output Voltage: 3.2~4.2V Resistance: 0.1~3.0Ω Battery Capacity: Single 18650（Excluding battery）
 	          VOOPOO DRAG X KIT Includes:DRAG X Device*1 DRAG X Pod (4.5ml*1) PnP-VM1，0.3Ω*1 PnP-VM6，0.15Ω*1 Type-C Cable*1 User Manual*1 Warranty Card*1 Chip Card*1WARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 

                              ","BRAND:
VOOPOO",VOOPOO DRAG X KIT.png,"VOOPOO,","$27.00,$27.00,$27.00,$27.00,$27.00,$27.00,$27.00,$27.00","CARBON FIBER,CHESTNUT,CLASSIC,GALAXY BLUE,GALAXY BLUE,MARSALA,MASHUP,RETRO",KITS
VOOPOO DRAG S KIT,"
                 Voopoo is an established name in the vape industry featuring a wide range of wholesale vape mods, tanks, and kits. The Voopoo Drag S Kit offers a powerful and satisfactory vaping experience and comes with interesting Score mode which analyses and scores cloud production based upon the draw. A  new chip set and leather materials makes this a must have product. It has a built-in battery of 2500mAh, an infinite Airflow system, and is highly compatible with every PnP cell. The ergonomic arc design of the Voopoo Drag S Kit makes it comfortable to use and the compact size guarantees convenience. Voopoo wholesale range of vape products includes top of the line devices and accessories like Voopoo Navi Replacement Pod, Voopoo Vinci Air Replacement Pod, and Voopoo PnP RBA Replacement Coil. VOOPOO DRAG S KIT Specifications:
 	          Name: DRAG SMaterial: Alloy+LeatherOutput Power: 5-60WOutput Voltage: 3.2~4.2VResistance: 0.1~3.0ΩBattery Capacity: 2500mAh Built-in BatteryVOOPOO DRAG S KIT Includes:Standard VersionDRAG S Device*1DRAG S Pod (4.5ml*1)PnP-VM1，0.3Ω*1PnP-VM5，0.2Ω*1Type-C Cable*1User Manual*1Warranty Card*1Chip Card*1WARNING: Please have a
great understanding and technical knowledge on how to use this product in order
to properly use it. There is always an inherent risk when using any
rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com
and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage
for any modification of the batteries, chargers, devices and other products
that we carry in any form or shape, this is including pack making.

SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable
for any injury, damage, or defect, permanent or temporary that may be caused by
the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any
rechargeable battery and/or batteries as well as chargers. Please have a
greater understanding of the batteries and/or chargers you are using and how to
care for them properly. 

                              ","BRAND:
VOOPOO",VOOPOO DRAG S KIT.png,"VOOPOO,","$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00,$25.00","CARBON FIBER,CHESTNUT,CLASSIC,GALAXY BLUE,MARSALA,MASHUP,RETRO,SILVER KNIGHT",KITS
LOST VAPE PRANA KIT,"
                 Lost Vape Prana Kit is heralding a compact diminutive shape,comes paired with a 1.0ml refillable pod, powered by 500mAh rechargeable battery, and with an integrated 1.0ohm coil. the chassis is impervious to light falls and drops constructed from quality zinc-alloy,, mitigating damage to the proprietary chipset within. It is the next vaping pod system that should be added to the collection, delivering a compact portable profile and exquisite vapor output that is perfect for those looking for discretion or love vaping on-the-go.Lost Vape Lyra 20W Pod System Features:Dimensions - 66.8mm by 41.4mm by 14.2mm1mL Refillable Pod - Replaceable CartridgeLED Battery Life Indicator LightMax. Wattage Output: 12W3 Power Levels - Low, Medium, HighZinc-Alloy Chassis ConstructionSingle Adjustment ButtonIntegrated 500mAh BatterySide Fill System - Silicone StopperedIntegrated 1.0ohm CoilPackage Includes:1x Lost Vape Prana Kit1x MicroUSB Cable1x Prana Pod1x Warranty Card1x User ManualWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
LOST VAPE",LOST VAPE PRANA KIT.png,LOST VAPE,"$13.00,$13.00,$13.00,$13.00,$13.00","GUNMETAL BROWN LEATHER,GUNMETAL PEACOCK BLACK,GUNMETAL SILVER BLACK LEATHER,SILVER CHAMPAGNE GOLD LEATHER,SILVER GEM BLUE",KITS
GEEKVAPE AEGIS POD KIT ,"
                 GeekVape Aegis Pod Kit
 comes as the strongest yet smallest device that is added to the Aegis 
series. These pods are compact enough to fit in your hand as well as 
designed to be shock proof. They come with a pod capacity to hold 3.5 ml
 of e-liquids
 in them and has a resistance range from 0.2-3 Ohms to give an output 
voltage of 4.2V. The in-built battery is powered with 800mAh and can be 
charged with type-C chargers for quick charging so that you can have a 
longer battery life and at the same time face no delay in charging.GEEKVAPE AEGIS POD KIT  Features:Dimension: 87.7*40*17.7mmConstant power output: 12-15WResistance Range: 0.2-3 ohmsBattery Capacity: 800 mAhCharger Specifications: Type-CPod Capacity: 3.5 mlOutput Voltage: 4.2 VWARNING: Please have a great understanding and technical knowledge on how to use this product in order to properly use it. There is always an inherent risk when using any rechargeable batteries at anytime and under any circumstances. SunshineNovelty.com and any of SunshineNovelty.com’s parent and subsidiary companies are not held responsible for any damage for any modification of the batteries, chargers, devices and other products that we carry in any form or shape, this is including pack making.SunshineNovelty.com and any or all of SunshineNovelty.com’s parent and subsidiary companies will not be held responsible or liable for any injury, damage, or defect, permanent or temporary that may be caused by the improper use of a Li-ion (Lithium-ion), LiPo (Lithium-ion Polymer) and any rechargeable battery and/or batteries as well as chargers. Please have a greater understanding of the batteries and/or chargers you are using and how to care for them properly. 
                              ","BRAND:
GEEKVAPE",GEEKVAPE AEGIS POD KIT .png,"GEEKVAPE,KIT,HARDWARE","$20.00,$20.00","BETTLE BLACK,SILVER CHAFER",KITS
